SKU_ID,Product_Name,Merchant_SKU_ID,Merchant_SKU_Name,Product_Type,Meta Category,Cost,MRP,price,Block_qty,Ordered_qty,Available_promise_qty,Total_Qty,Warehouse,TTWH,status,HSN Code,Image,Qty Sold in last 30 days,Days on Hand
FM1895465-S-PM9338,Aracely Fabric 3 Seater Sofa In Red Colour,AS-555-3S-Azora52212-GarnetRed,AS-555-3S-Azora52212-GarnetRed,simple,Furniture,12921,47999,42352,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/c/o/60x66/copenhagen-3-seater-sofa-in-red-colour---casacraft-by-pepperfry-copenhagen-3-seater-sofa-in-red-colo-r8reuo.jpg,0,0
FM1895466-S-PM9338,Aracely Fabric 3 Seater Sofa In Yellow Colour,AS-555-3S-Azora54019-CamelYellow,AS-555-3S-Azora54019-CamelYellow,simple,Furniture,10747,47999,46249,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/c/o/60x66/copenhagen-3-seater-sofa-in-yellow-colour---casacraft-by-pepperfry-copenhagen-3-seater-sofa-in-yello-7sbjzl.jpg,0,0
FM1895467-S-PM9338,Aracely Fabric 2 Seater Sofa In Ash Grey Colour,AS-555-2S-Azora58044-AshGrey,AS-555-2S-Azora58044-AshGrey,simple,Furniture,10620,40999,35293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/c/o/60x66/copenhagen-2-seater-sofa-in-ash-grey-colour---casacraft-by-pepperfry-copenhagen-2-seater-sofa-in-ash-pbalnz.jpg,0,0
FM1895468-S-PM9338,Aracely Fabric 2 Seater Sofa In Sandy Brown Colour,AS-555-2S-Azora58007-SandyBrown,AS-555-2S-Azora58007-SandyBrown,simple,Furniture,10620,40999,35293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/c/o/60x66/copenhagen-2-seater-sofa-in-sandy-brown-colour---casacraft-by-pepperfry-copenhagen-2-seater-sofa-in--k7boug.jpg,0,0
FM1895469-S-PM9338,Aracely Fabric 2 Seater Sofa In Navy Blue Colour,AS-555-2S-Azora56136-NavyBlue,AS-555-2S-Azora56136-NavyBlue,simple,Furniture,10620,40999,35293,---,---,---,0,Mumbai,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/c/o/60x66/copenhagen-2-seater-sofa-in-navy--blue-colour---casacraft-by-pepperfry-copenhagen-2-seater-sofa-in-n-qzxugl.jpg,0,0
FM1895470-S-PM9338,Aracely Fabric 2 Seater Sofa In Green Colour,AS-555-2S-Azora58123-PineGreen,AS-555-2S-Azora58123-PineGreen,simple,Furniture,10620,40999,35293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/c/o/60x66/copenhagen-2-seater-sofa-in-green-colour---casacraft-by-pepperfry-copenhagen-2-seater-sofa-in-green--we7i4d.jpg,0,0
FM1895471-S-PM9338,Aracely Fabric 2 Seater Sofa In Red Colour,AS-555-2S-Azora52212-GarnetRed,AS-555-2S-Azora52212-GarnetRed,simple,Furniture,10620,40999,35293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/c/o/60x66/copenhagen-2-seater-sofa-in-red-colour---casacraft-by-pepperfry-copenhagen-2-seater-sofa-in-red-colo-55p0d7.jpg,0,0
FM1895472-S-PM9338,Aracely Fabric 2 Seater Sofa In Yellow Colour,AS-555-2S-Azora54019-CamelYellow,AS-555-2S-Azora54019-CamelYellow,simple,Furniture,10620,40999,15624,---,---,16,16,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/c/o/60x66/copenhagen-2-seater-sofa-in-yellow-colour---casacraft-by-pepperfry-copenhagen-2-seater-sofa-in-yello-sbkcys.jpg,4,30+
FM1895473-S-PM9338,Aracely Fabric 1 Seater Sofa In Ash Grey Colour,AS-555-1S-Azora58044-AshGrey,AS-555-1S-Azora58044-AshGrey,simple,Furniture,7316,27999,24705,---,---,10,10,Bhiwandi WH,6,Live,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/aracely-fabric-1-seater-sofa-in-ash-grey-colour-aracely-fabric-1-seater-sofa-in-ash-grey-colour-qxeslk.jpg,0,0
FM1895474-S-PM9338,Aracely Fabric 1 Seater Sofa In Sandy Brown Colour,AS-555-1S-Azora58007-SandyBrown,AS-555-1S-Azora58007-SandyBrown,simple,Furniture,7316,27999,21175,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/aracely-fabric-1-seater-sofa-in-sandy-brown-colour-aracely-fabric-1-seater-sofa-in-sandy-brown-colou-tbzoqc.jpg,0,0
FM1895475-S-PM9338,Aracely Fabric 1 Seater Sofa In Navy Blue Colour,AS-555-1S-Azora56136-NavyBlue,AS-555-1S-Azora56136-NavyBlue,simple,Furniture,7316,27999,21175,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/aracely-fabric-1-seater-sofa-in-navy-blue-colour-aracely-fabric-1-seater-sofa-in-navy-blue-colour-iypemw.jpg,0,0
FM1895476-S-PM9338,Aracely Fabric 1 Seater Sofa In Green Colour,AS-555-1S-Azora58123-PineGreen,AS-555-1S-Azora58123-PineGreen,simple,Furniture,7316,27999,21175,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/aracely-fabric-1-seater-sofa-in-green-colour-aracely-fabric-1-seater-sofa-in-green-colour-zynu6t.jpg,0,0
FM1895477-S-PM9338,Aracely Fabric 1 Seater Sofa In Red Colour,AS-555-1S-Azora52212-GarnetRed,AS-555-1S-Azora52212-GarnetRed,simple,Furniture,7316,27999,21175,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/aracely-fabric-1-seater-sofa-in-red-colour-aracely-fabric-1-seater-sofa-in-red-colour-gyrskm.jpg,0,0
FM1895478-S-PM9338,Aracely Fabric 1 Seater Sofa In Yellow Colour,AS-555-1S-Azora54019-CamelYellow,AS-555-1S-Azora54019-CamelYellow,simple,Furniture,7316,27999,21175,---,---,---,0,Bhiwandi WH,6,Out of Stock,94036000,https://i1.pepperfry.com/media/catalog/product/a/r/60x66/aracely-fabric-1-seater-sofa-in-yellow-colour-aracely-fabric-1-seater-sofa-in-yellow-colour-zdrsyn.jpg,0,0
FM1896035-S-PM9338,Benicio Fabric 3 Seater Sofa In Slate Grey Colour,AS-468-3S-OMEGA GREY 352 //,AS-468-3S-OMEGA GREY 352//,simple,Furniture,16860,48999,44374,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-3-seater-sofa-in-steel-grey-colour-benicio-3-seater-sofa-in-steel-grey-colour-nlzybx.jpg,0,0
FM1896036-S-PM9338,Benicio Fabric 3 Seater Sofa In Sandy Brown Colour,AS-468-3S-SandyBrown-HighwayFab //,AS-468-3S-SandyBrown-HighwayFab//,simple,Furniture,17110,64999,63491,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-3-seater-sofa-in-sandy-brown-colour-benicio-3-seater-sofa-in-sandy-brown-colour-ij2bn6.jpg,0,0
FM1896037-S-PM9338,Benicio Fabric 3 Seater Sofa in Navy Blue Colour,AS-468-3S-Azora 56136 Navy Blue //,AS-468-3S-Azora 56136 Navy Blue//,simple,Furniture,16860,48999,35383,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-3-seater-sofa-in-navy-blue-colour---casacraft-by-pepperfry-benicio-3-seater-sofa-in-navy-blu-vagcex.jpg,0,0
FM1896038-S-PM9338,Benicio 3 Seater Velvet Sofa in Blush Pink Colour,AS-468-3 STR-Blush-Orchid324 //,AS-468-3 STR-Blush-Orchid324//,simple,Furniture,16860,48999,46874,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-3-seater-sofa-in-blush-colour---casacraft-by-pepperfry-benicio-3-seater-sofa-in-blush-colour-b90wya.jpg,0,0
FM1896039-S-PM9338,Benicio Fabric 2 Seater Sofa In Slate Grey Colour,AS-468-2S-OMEGA GREY 352 //,AS-468-2S-OMEGA GREY 352//,simple,Furniture,14514,43999,41874,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-2-seater-sofa-in-steel-grey-colour-benicio-2-seater-sofa-in-steel-grey-colour-nhjcib.jpg,0,0
FM1896040-S-PM9338,Benicio Fabric 2 Seater Sofa In Sandy Brown Colour,AS-468-2S-SandyBrown-HighwayFab //,AS-468-2S-SandyBrown-HighwayFab//,simple,Furniture,14514,46499,44665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-2-seater-sofa-in-sandy-brown-colour-benicio-2-seater-sofa-in-sandy-brown-colour-nujnlc.jpg,0,0
FM1896041-S-PM9338,Benicio Fabric 2 Seater Sofa in Navy Blue Colour,AS-468-2S-Azora 56136 Navy Blue //,AS-468-2S-Azora 56136 Navy Blue//,simple,Furniture,14043,43999,41249,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-2-seater-sofa-in-navy-blue-colour---casacraft-by-pepperfry-benicio-2-seater-sofa-in-navy-blu-pfx6w0.jpg,0,0
FM1896042-S-PM9338,Benicio Velvet 2 Seater Sofa In Blush Pink Colour,AS-468-2STR-Blush-Orchid324 //,AS-468-2STR-Blush-Orchid324//,simple,Furniture,14868,43999,41764,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-2-seater-sofa-in-blush-colour---casacraft-by-pepperfry-benicio-2-seater-sofa-in-blush-colour-oro2w9.jpg,0,0
FM1896043-S-PM9338,Benicio Fabric 1 Seater Sofa In Slate Grey Colour,AS-468-1S-OMEGA GREY 352 //,AS-468-1S-OMEGA GREY 352//,simple,Furniture,9122,34999,19999,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-fabric-1-seater-sofa-in-slate-grey-colour-benicio-fabric-1-seater-sofa-in-slate-grey-colour-yovcwz.jpg,0,0
FM1896044-S-PM9338,Benicio Fabric 1 Seater Sofa In Sandy Brown Colour,AS-468-1S-SandyBrown-HighwayFab //,AS-468-1S-SandyBrown-HighwayFab//,simple,Furniture,11092,42999,41269,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-1-seater-sofa-in-sandy-brown-colour-benicio-1-seater-sofa-in-sandy-brown-colour-i23oxn.jpg,0,0
FM1896045-S-PM9338,Benicio Fabric 1 Seater Sofa In Navy Blue Colour,AS-468-1S-Azora 56136 Navy Blue //,AS-468-1S-Azora 56136 Navy Blue//,simple,Furniture,9122,34999,12499,---,---,10,10,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-fabric-1-seater-sofa-in-navy-blue-colour-benicio-fabric-1-seater-sofa-in-navy-blue-colour-w0ubwt.jpg,2,30+
FM1896046-S-PM9338,Benicio Velvet 1 Seater Sofa In Blush Pink Colour,AS-468-1S-Blush-Orchid324 //,AS-468-1S-Blush-Orchid324//,simple,Furniture,10732,34999,9999,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-velvet-1-seater-sofa-in-blush-pink-colour-benicio-velvet-1-seater-sofa-in-blush-pink-colour-3p2oxy.jpg,0,0
FM1896047-S-PM9338,Bonito Velvet 3 Seater Sofa In Green Colour,AS-469-3S-Bottle Green-ICONIC 61 //,AS-469-3S-Bottle Green-ICONIC 61//,simple,Furniture,17119,56499,53749,---,---,48,48,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-3-seater-sofa-in-green-colour-bonito-velvet-3-seater-sofa-in-green-colour-yycgve.jpg,1,30+
FM1896048-S-PM9338,Bonito Velvet 3 Seater Sofa In Blush Pink Colour,AS-469-3S-Blush Velvet-ORCHID 324 //,AS-469-3S-Blush Velvet-ORCHID 324//,simple,Furniture,17119,56499,53749,---,---,48,48,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-3-seater-sofa-in-blush-pink-colour-bonito-velvet-3-seater-sofa-in-blush-pink-colour-k5zgaj.jpg,0,0
FM1896049-S-PM9338,Bonito Velvet 2 Seater Sofa In Green Colour,AS-469-2S-Bottle Green-ICONIC 61 //,AS-469-2S-Bottle Green-ICONIC 61//,simple,Furniture,14595,47999,46665,1,1,49,51,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-2-seater-sofa-in-green-colour-bonito-velvet-2-seater-sofa-in-green-colour-rd2nub.jpg,1,30+
FM1896050-S-PM9338,Bonito Velvet 2 Seater Sofa In Blush Pink Colour,AS-469-2S-Blush Velvet-ORCHID 324 //,AS-469-2S-Blush Velvet-ORCHID 324//,simple,Furniture,14595,47999,46665,---,---,47,47,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-2-seater-sofa-in-blush-pink-colour-bonito-velvet-2-seater-sofa-in-blush-pink-colour-tgm07h.jpg,0,0
FM1896051-S-PM9338,Bonito Velvet 1 Seater Sofa In Green Colour,AS-469-1S-Bottle Green-ICONIC 61 //,AS-469-1S-Bottle Green-ICONIC 61//,simple,Furniture,11084,36499,34665,---,---,50,50,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-1-seater-sofa-in-green-colour-bonito-velvet-1-seater-sofa-in-green-colour-vtbjcj.jpg,0,0
FM1896052-S-PM9338,Bonito Velvet 1 Seater Sofa In Blush Pink Colour,AS-469-1S-Blush Velvet-ORCHID 324 //,AS-469-1S-Blush Velvet-ORCHID 324//,simple,Furniture,11084,36499,23499,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-1-seater-sofa-in-blush-pink-colour-bonito-velvet-1-seater-sofa-in-blush-pink-colour-4xvshu.jpg,0,0
FM1896053-S-PM9338,Behar Velvet 3 Seater Sofa In Mint Green Colour,AS-470-3S-MintGreenVelvet-GM Dawoz+52 //,AS-470-3S-MintGreenVelvet-GM Dawoz+52//,simple,Furniture,15281,47999,41874,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-3-seater-sofa-in-velvet-mint-green-colour---casacraft-by-pepperfry-fargo-3-seater-sofa-in-velv-zc3mbo.jpg,0,0
FM1896054-S-PM9338,Behar Fabric 3 Seater Sofa In Slate Grey Colour,AS-470-3S-OmegaGrey352 //,AS-470-3S-OmegaGrey352//,simple,Furniture,15281,47999,41874,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-3-seater-sofa-in-steel-grey-colour-fargo-3-seater-sofa-in-steel-grey-colour-0ub66a.jpg,0,0
FM1896055-S-PM9338,Behar Fabric 3 Seater Sofa In Charcoal Grey Colour,AS-470-3S-CharcoalGrey-Azora58146_,AS-470-3S-CharcoalGrey-Azora58146_,simple,Furniture,15281,47999,41874,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-3-seater-sofa-in-charcoal-grey-colour---casacraft-by-pepperfry-fargo-3-seater-sofa-in-charcoal-3inqtz.jpg,0,0
FM1896056-S-PM9338,Fidel Velvet 3 Seater Sofa In Fossil Grey Colour,"AS-471-3S-GREYVelvet-Iconic 57,",AS-471-3S-GREYVelvet-Iconic 57,simple,Furniture,17464,57499,55999,---,---,47,47,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-3-seater-sofa-in-fossil-grey-colour-fidel-velvet-3-seater-sofa-in-fossil-grey-colour-c7yqmt.jpg,1,30+
FM1896057-S-PM9338,Behar Fabric 2 Seater Sofa In Mint Green Colour,AS-470-2S-MintGreenVelvet-GM Dawoz+52 //,AS-470-2S-MintGreenVelvet-GM Dawoz+52//,simple,Furniture,12744,38999,34374,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-2-seater-sofa-in-velvet-mint-green-colour---casacraft-by-pepperfry-fargo-2-seater-sofa-in-velv-kxv4ss.jpg,0,0
FM1896058-S-PM9338,Behar Fabric 2 Seater Sofa In Slate Grey Colour,AS-470-2S-OmegaGrey352 //,AS-470-2S-OmegaGrey352//,simple,Furniture,12744,38999,34374,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-2-seater-sofa-in-steel-grey-colour-fargo-2-seater-sofa-in-steel-grey-colour-etqy9g.jpg,0,0
FM1896059-S-PM9338,Behar Fabric 2 Seater Sofa In Charcoal Grey Colour,AS-470-2S-CharcoalGrey-Azora58146_,AS-470-2S-CharcoalGrey-Azora58146_,simple,Furniture,12744,38999,34374,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/behar-fabric-2-seater-sofa-in-charcoal-grey-colour-behar-fabric-2-seater-sofa-in-charcoal-grey-colou-chkyre.jpg,0,0
FM1896060-S-PM9338,Fidel Velvet 2 Seater Sofa In Fossil Grey Colour,"AS-471-2S-GREYVelvet-Iconic 57,",AS-471-2S-GREYVelvet-Iconic 57,simple,Furniture,14514,47999,45332,---,---,50,50,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-2-seater-sofa-in-fossil-grey-colour-fidel-velvet-2-seater-sofa-in-fossil-grey-colour-51ljtg.jpg,0,0
FM1896061-S-PM9338,Behar Fabric 1 Seater Sofa In Mint Green Colour,AS-470-1S-MintGreenVelvet-GM Dawoz+52 //,AS-470-1S-MintGreenVelvet-GM Dawoz+52//,simple,Furniture,10148,31999,14374,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/behar-fabric-1-seater-sofa-in-mint-green-colour-behar-fabric-1-seater-sofa-in-mint-green-colour-bc5nfl.jpg,0,0
FM1896062-S-PM9338,Behar Fabric 1 Seater Sofa In Slate Grey Colour,AS-470-1S-OmegaGrey352 //,AS-470-1S-OmegaGrey352//,simple,Furniture,10148,31999,14374,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/behar-fabric-1-seater-sofa-in-slate-grey-colour-behar-fabric-1-seater-sofa-in-slate-grey-colour-miwu6n.jpg,0,0
FM1896063-S-PM9338,Behar Fabric 1 Seater Sofa In Charcoal Grey Colour,AS-470-1S-CharcoalGrey-Azora58146_,AS-470-1S-CharcoalGrey-Azora58146_,simple,Furniture,10148,31999,14374,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/behar-fabric-1-seater-sofa-in-charcoal-grey-colour-behar-fabric-1-seater-sofa-in-charcoal-grey-colou-gqlbhq.jpg,0,0
FM1896064-S-PM9338,Fidel Velvet 1 Seater Sofa In Fossil Grey Colour,"AS-471-1S-GREYVelvet-Iconic 57,",AS-471-1S-GREYVelvet-Iconic 57,simple,Furniture,11446,37999,35999,---,---,48,48,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-1-seater-sofa-in-fossil-grey-colour-fidel-velvet-1-seater-sofa-in-fossil-grey-colour-fvlgvj.jpg,2,30+
FM1896065-S-PM9338,Fidel Velvet 3 Seater Sofa In Teal Blue Colour,AS-471-3S-TEAL VELVET-VISHAT,AS-471-3S-TEAL VELVET-VISHAT,simple,Furniture,17464,57499,55999,1,---,48,49,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-3-seater-sofa-in-teal-blue-colour-fidel-velvet-3-seater-sofa-in-teal-blue-colour-lel5qb.jpg,0,0
FM1896066-S-PM9338,Fidel Velvet 3 Seater Sofa In Blush Pink Colour,AS-471-3S-Blush-Orchid 324 //,AS-471-3S-Blush-Orchid 324//,simple,Furniture,17464,57499,55999,---,---,50,50,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-3-seater-sofa-in-blush-pink-colour-fidel-velvet-3-seater-sofa-in-blush-pink-colour-4g1iqw.jpg,0,0
FM1896067-S-PM9338,Fidel Fabric 3 Seater Sofa In Slate Grey Colour,AS-471-3S-OMEGA GREY 352 //,AS-471-3S-OMEGA GREY 352//,simple,Furniture,17464,57499,55999,---,---,46,46,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-3-seater-sofa-in-slate-grey-colour-fidel-fabric-3-seater-sofa-in-slate-grey-colour-nql6oc.jpg,0,0
FM1896068-S-PM9338,Fidel Fabric 3 Seater Sofa In Camel Yellow Colour,AS-471-3S-CamelYellow-Azora54019_ //,AS-471-3S-CamelYellow-Azora54019_//,simple,Furniture,17464,57499,52499,---,---,48,48,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-3-seater-sofa-in-camel-yellow-colour-fidel-fabric-3-seater-sofa-in-camel-yellow-colour-br6gwq.jpg,0,0
FM1896069-S-PM9338,Fidel Velvet 2 Seater Sofa In Teal Blue Colour,AS-471-2S-TEAL VELVET-VISHAT,AS-471-2S-TEAL VELVET-VISHAT,simple,Furniture,14514,47999,45332,1,---,49,50,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-2-seater-sofa-in-teal-blue-colour-fidel-velvet-2-seater-sofa-in-teal-blue-colour-rylplt.jpg,0,0
FM1896070-S-PM9338,Fidel Velvet 2 Seater Sofa In Blush Pink Colour,AS-471-2S-Blush-Orchid 324 //,AS-471-2S-Blush-Orchid 324//,simple,Furniture,14514,47999,45332,---,---,20,20,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-2-seater-sofa-in-blush-pink-colour-fidel-velvet-2-seater-sofa-in-blush-pink-colour-wtinv0.jpg,0,0
FM1896071-S-PM9338,Fidel Fabric 2 Seater Sofa In Slate Grey Colour,AS-471-2S-OMEGA GREY 352 //,AS-471-2S-OMEGA GREY 352//,simple,Furniture,14514,47999,45332,---,---,50,50,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-2-seater-sofa-in-slate-grey-colour-fidel-fabric-2-seater-sofa-in-slate-grey-colour-yfbk6b.jpg,0,0
FM1896072-S-PM9338,Fidel Fabric 2 Seater Sofa In Camel Yellow Colour,AS-471-2S-CamelYellow-Azora54019_ //,AS-471-2S-CamelYellow-Azora54019_//,simple,Furniture,14514,47999,45332,1,---,47,48,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-2-seater-sofa-in-camel-yellow-colour-fidel-fabric-2-seater-sofa-in-camel-yellow-colour-2nya34.jpg,0,0
FM1896073-S-PM9338,Fidel Velvet 1 Seater Sofa In Teal Blue Colour,AS-471-1S-TEAL VELVET-VISHAT,AS-471-1S-TEAL VELVET-VISHAT,simple,Furniture,11446,37999,35999,---,---,18,18,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-velvet-1-seater-sofa-in-teal-blue-colour-fidel-velvet-1-seater-sofa-in-teal-blue-colour-p8qoxz.jpg,0,0
FM1896074-S-PM9338,Fidel Velvet 1 Seater Sofa In Blush Pink Colour,AS-471-1S-Blush-Orchid 324 //,AS-471-1S-Blush-Orchid 324//,simple,Furniture,11446,37999,35999,---,---,50,50,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-1-seater-velvet-sofa-in-blush-pink-colour-by-casacraft-fidel-1-seater-velvet-sofa-in-blush-pin-fdytoj.jpg,0,0
FM1896075-S-PM9338,Fidel Fabric 1 Seater Sofa In Slate Grey Colour,AS-471-1S-OMEGA GREY 352 //,AS-471-1S-OMEGA GREY 352//,simple,Furniture,11446,37999,35999,---,---,43,43,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-fabric-1-seater-sofa-in-slate-grey-colour-fidel-fabric-1-seater-sofa-in-slate-grey-colour-mhadrn.jpg,0,0
FM1896076-S-PM9338,Fidel Fabric 1 Seater Sofa In Camel Yellow Colour,AS-471-1S-CamelYellow-Azora54019_ //,Fidel 1 Seater Sofa in Yellow Colour - CasaCraft By Pepperfry//,simple,Furniture,11446,37999,35999,---,---,49,49,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-1-seater-sofa-in-camel-yellow-colour-by-casacraft-fidel-1-seater-sofa-in-camel-yellow-colour-b-8ijgpe.jpg,0,0
FM1896077-S-PM9338,Vito Velvet 3 Seater Sofa In Teal Blue Colour,AS-472-3S-Teal-Orchid 337 //,AS-472-3S-Teal-Orchid 337//,simple,Furniture,18762,61999,58665,---,---,50,50,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/v/i/60x66/vito-3-seater-sofa-in-green-colour---casacraft-by-pepperfry-vito-3-seater-sofa-in-green-colour---cas-xq4unb.jpg,0,0
FM1896078-S-PM9338,Vito Velvet 3 Seater Sofa In Blush Pink Colour,AS-472-3S-Blush-Orchid 324 //,AS-472-3S-Blush-Orchid 324//,simple,Furniture,18762,51999,48124,---,---,10,10,Bhiwandi WH,6,Live,94016100,https://i1.pepperfry.com/media/catalog/product/f/i/60x66/fidel-3-seater-sofa-in-blush-colour---casacraft-by-pepperfry-fidel-3-seater-sofa-in-blush-colour---c-irrd1y.jpg,1,30+
