SKU_ID,Product_Name,Merchant_SKU_ID,Merchant_SKU_Name,Product_Type,"Meta Category",Cost,MRP,price,Block_qty,Ordered_qty,Available_promise_qty,Total_Qty,Warehouse,TTWH,status,"HSN Code",Image,"Qty Sold in last 30 days"
FN2102161-S-WH32516,"3 Seater Sofa Chestnut Brown Fabric_PM9338",AS-567-3S-ChestnutBrown_,AS-567-3S-ChestnutBrown_,simple,Furniture,15576,54499,39443,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102162-S-WH32516,"2 Seater Sofa Chestnut Brown Fabric_PM9338",AS-567-2S-ChestnutBrown_,AS-567-2S-ChestnutBrown_,simple,Furniture,13334,46649,33332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102172-S-WH32516,"1 Seater Sofa Tan Leatherette_PM9338",AS-515-1S-TanPVC_,AS-515-1S-TanPVC_,simple,Furniture,14396,50399,35554,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102164-S-WH32516,"3 Seater Sofa Blush Pink Fabric_PM9338",AS-567-3S-BlushBeige_,AS-567-3S-BlushBeige_,simple,Furniture,15576,54499,39443,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102168-S-WH32516,"2 Seater Sofa Brown Leatherette_PM9338",AS-515-2S-D.brownPVC_,AS-515-2S-D.brownPVC_,simple,Furniture,17936,62799,44999,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102170-S-WH32516,"3 Seater Sofa Tan Leatherette_PM9338",AS-515-3S-TanPVC_,AS-515-3S-TanPVC_,simple,Furniture,21712,75999,53888,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,https://i1.pepperfry.com/media/catalog/product/3/-/60x66/3-seater-sofa-tan-leatherette_pm9338-3-seater-sofa-tan-leatherette_pm9338-3dh7ru.jpg,0
FN2102184-S-WH32516,"3 Seater Sofa Tan  Suede Fabric_PM9338",AS-568-3S-SuedeTan_,AS-568-3S-SuedeTan_,simple,Furniture,25370,88799,63332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102188-S-WH32516,"3 Seater Sofa Green  Suede Fabric_PM9338",AS-568-3S-SuedeGreen_,AS-568-3S-SuedeGreen_,simple,Furniture,25370,88799,63332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102190-S-WH32516,"3 Seater Sofa Grey  Suede Fabric_PM9338",AS-568-3S-SuedeGrey_,AS-568-3S-SuedeGrey_,simple,Furniture,25370,88799,63332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102298-S-WH32516,"3 Seater Sofa Gey Fabric_PM9338",AS-575-Sofa_,AS-575-Sofa_,simple,Furniture,23600,82599,58332,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102176-S-WH32516,"3 Seater Sofa Blue  Suede Fabric_PM9338",AS-515-3S-SuedeBlue_,AS-515-3S-SuedeBlue_,simple,Furniture,21712,75999,53888,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
FN2102105-S-WH32516,"3 Seater Sofa Beige Teak Wood_PM9338",AS-562-3S-AzoraBeige_,AS-562-3S-AzoraBeige_,simple,Furniture,36344,127199,89999,---,---,---,0,"Bhiwandi WH",0,"Out of Stock",94036000,,0
